term_id,prefLabel@es,altLabel@es,definition@es,prefLabel@en,altLabel@en,definition@en,prefLabel@de,altLabel@de,definition@de,prefLabel@nl,altLabel@nl,definition@nl,iate_id
LT7805701,acogimiento,"family-based care,foster care","short- or long-term care arrangement agreed with a competent authority, whereby a child is placed in the domestic environment of a family whose head(s) have been selected and prepared to provide such care, and who are ﬁnancially and non-ﬁnancially supported in doing so",acogimiento familiar,"acogimiento familiar,colocación en un hogar de guarda","Institución de protección de menores desamparados, que consiste en confiar el menor a una persona o a una familia para que se haga cargo del menor, que implica la plena participación del menor en la vida de familia e impone a quien le recibe las obligaciones de velar por él, tenerlo en su compañía, alimentarlo, educarlo y procurarle una formación integral.",Betreuung in der Familie,Betreuung in der Familie,,zorg in gezinsverband,"zorg in gezinsverband,pleegzorg",tijdelijke zorg voor kinderen en jongeren die niet thuis kunnen wonen door een vrijwillig pleeggezin,1589326
LT7805701,acogimiento,"family-based care,foster care,placement of children outside the family home",,acogimiento de menores fuera del domicilio familiar,"acogimiento familiar,colocación en un hogar de guarda,acogimiento de menores fuera del domicilio familiar",,Betreuung in der Familie,Betreuung in der Familie,,zorg in gezinsverband,"zorg in gezinsverband,pleegzorg",tijdelijke zorg voor kinderen en jongeren die niet thuis kunnen wonen door een vrijwillig pleeggezin,2246049
LT7759089,regla,voting rule,,regla de mayoría,regla de mayoría,"En las votaciones dentro del Consejo de la UE, definición del tipo de mayoría que se requiere para decidir, en función del ámbito o la clase de acto de que se trate.",Abstimmungsregel,Abstimmungsregel,"im Vertrag vorgesehene Regelung für die Beschlussfassung in den Organen, d.h. Regelung der erforderlichen Mehrheiten (z.B. einfache Mehrheit, qualifizierte Mehrheit, Einstimmigkeit)",stemregel,"stemregel,stemprocedure,stemvoorschriften,wijze van stemming","in de Verdragen voor elk beleidsterrein vastgelegde regel welke meerderheid van stemmen is vereist voor de aanneming van besluiten van de Raad, te weten volstrekte meerderheid, gekwalificeerde meerderheid of eenparigheid van stemmen",788112
LT7759089,regla,"voting rule,closest connection rule,connection rule,attachment rule","in the context of a conflict of laws, rule which
stipulates that the right or law applied in a given case should be that most
closely connected with it",regla de conexión,"regla de mayoría,regla de conexión",Norma según la cual en un asunto determinado debe aplicarse un ordenamiento jurídico o una ley determinados.,Anknüpfungsnorm,"Abstimmungsregel,Anknüpfungsnorm","Norm (gesetzl. Vorschrift), die unter Zugrundelegung des Anknüpfungspunkts IATE:910121 (z.B. Staatsangehörigkeit, Wohnsitz, Erfüllungsort) bestimmt, welches nationale Recht für Vertragsbeziehungen, die mehr als eine Rechtsordnung berühren, maßgeblich ist",verwijzingsregel,"stemregel,stemprocedure,stemvoorschriften,wijze van stemming,verwijzingsregel","""rechtsregel die aangeeft welk (nationaal) recht op een bepaald geval toepasselijk is""",908685
LT7759089,regla,"voting rule,closest connection rule,connection rule,attachment rule,cumulation rule,rule on cumulation",,regla de acumulación,"regla de mayoría,regla de conexión,regla de acumulación,norma de acumulación",,Kumulierungsregel,"Abstimmungsregel,Anknüpfungsnorm,Kumulierungsregel",,cumulatieregel,"stemregel,stemprocedure,stemvoorschriften,wijze van stemming,verwijzingsregel,cumulatieregel",,135425
LT7759089,regla,"voting rule,closest connection rule,connection rule,attachment rule,cumulation rule,rule on cumulation,pro rata rule","in respect of VAT systems,the rule whereby a credit for part of the input tax is allowed for VAT previously paid on goods and services when they are used in making both taxable and exempt supplies during a return period",regla de la prorrata,"regla de mayoría,regla de conexión,regla de acumulación,norma de acumulación,regla de la prorrata",,Pro-rata-Regel,"Abstimmungsregel,Anknüpfungsnorm,Kumulierungsregel,Pro-rata-Regel",,pro-rataregel,"stemregel,stemprocedure,stemvoorschriften,wijze van stemming,verwijzingsregel,cumulatieregel,pro-rataregel",,1236588
LT7759089,regla,"voting rule,closest connection rule,connection rule,attachment rule,cumulation rule,rule on cumulation,pro rata rule,three-step test",a clause that is included in several international treaties on intellectual property where signatories of those treaties agree to standardize possible limitations and exceptions to exclusive rights under their respective national copyright laws,regla de los tres pasos,"regla de mayoría,regla de conexión,regla de acumulación,norma de acumulación,regla de la prorrata,regla de los tres pasos,prueba del criterio triple",,Dreistufentest,"Abstimmungsregel,Anknüpfungsnorm,Kumulierungsregel,Pro-rata-Regel,Dreistufentest,Drei-Stufen-Test","ein[en] in mehreren internationalen Verträgen vorgesehene[r] dreistufige[r] Test, mit dem geprüft wird, ob eine Ausnahmeregelung (Schrankenbestimmung) einen akzeptablen Eingriff in die Rechte des Urhebers darstellt",driestappentoets,"stemregel,stemprocedure,stemvoorschriften,wijze van stemming,verwijzingsregel,cumulatieregel,pro-rataregel,driestappentoets",,3563876
LT8273335,horas de trabajo,"working time,work hours,working hours","the time taken to do any work,including authorised relaxation",horas de trabajo,"tiempo de trabajo,jornada de trabajo",,Arbeitszeit,"Arbeitszeit,Arbeitsstunden","Zeit zwischen Beginn und Ende einer Schicht, abzüglich der vorgeschriebenen Ruhepausen",arbeidstijd,"arbeidstijd,werktijd",,1624931
LT8273335,horas de trabajo,"working time,work hours,working hours,hours of work,working hours",,horas de trabajo,"tiempo de trabajo,jornada de trabajo,jornada de trabajo",,Arbeitszeit,"Arbeitszeit,Arbeitsstunden,Arbeitszeit",,arbeidsduur,"arbeidstijd,werktijd,arbeidsduur,arbeidsuren",,126719
LT8273335,horas de trabajo,"working time,work hours,working hours,hours of work,working hours,hour of work,hour worked","unit,on which most studies of working hours are based",horas de trabajo,"tiempo de trabajo,jornada de trabajo,jornada de trabajo,",,Arbeitsstunde,"Arbeitszeit,Arbeitsstunden,Arbeitszeit,Arbeitsstunde",,uur werktijd,"arbeidstijd,werktijd,arbeidsduur,arbeidsuren,uur werktijd",,1353399
LT8273335,horas de trabajo,"working time,work hours,working hours,hours of work,working hours,hour of work,hour worked,daily working hours",,horas de trabajo diarias,"tiempo de trabajo,jornada de trabajo,jornada de trabajo,,horas de trabajo diarias",,werktägliche Arbeitszeit,"Arbeitszeit,Arbeitsstunden,Arbeitszeit,Arbeitsstunde,werktägliche Arbeitszeit",,dagelijkse werktijd,"arbeidstijd,werktijd,arbeidsduur,arbeidsuren,uur werktijd,dagelijkse werktijd",,1353400
LT8273335,horas de trabajo,"working time,work hours,working hours,hours of work,working hours,hour of work,hour worked,daily working hours",,bolsa de horas de trabajo,"tiempo de trabajo,jornada de trabajo,jornada de trabajo,,horas de trabajo diarias,bolsa de horas de trabajo,bolsa de horas",Sistema de flexibilización de la jornada laboral que permite realizar paros técnicos y recuperar posteriormente la producción.,werktägliche Arbeitszeit,"Arbeitszeit,Arbeitsstunden,Arbeitszeit,Arbeitsstunde,werktägliche Arbeitszeit",,dagelijkse werktijd,"arbeidstijd,werktijd,arbeidsduur,arbeidsuren,uur werktijd,dagelijkse werktijd",,364619
LT2631818,pactada,autonomy by agreement,,autonomía de primer grado,"autonomía de primer grado,autonomía pactada","se trata de una autonomía total obtenida mediante un procedimiento no simplificado, a diferencia de la autonomía de la Comunidad Autónoma privilegiada",,,,,,,264675
LT8946593,establecidos,objectives specifically laid down,,objetivos específicamente establecidos,objetivos específicamente establecidos,,ausdruecklich festgelegte Ziele,ausdruecklich festgelegte Ziele,,uitdrukkelijk bepaalde doeleinden,uitdrukkelijk bepaalde doeleinden,,1233734
LT8946593,establecidos,"objectives specifically laid down,failure to transpose within the prescribed period",,no adaptación del Derecho interno en los plazos establecidos,"objetivos específicamente establecidos,no adaptación del Derecho interno en los plazos establecidos,no adaptación del Derecho interno dentro del plazo señalado",,Nichtumsetzung innerhalb der vorgeschriebenen Fristen,"ausdruecklich festgelegte Ziele,Nichtumsetzung innerhalb der vorgeschriebenen Fristen,nicht fristgerechte Umsetzung",,niet binnen gestelde termijn omgezet,"uitdrukkelijk bepaalde doeleinden,niet binnen gestelde termijn omgezet,niet-uitvoering binnen gestelde termijn",,1228706
LT8946593,establecidos,"objectives specifically laid down,failure to transpose within the prescribed period,to ensure that the objectives set out in this Treaty are attained",,para garantizar la consecución de los fines establecidos en el presente Tratado,"objetivos específicamente establecidos,no adaptación del Derecho interno en los plazos establecidos,no adaptación del Derecho interno dentro del plazo señalado,para garantizar la consecución de los fines establecidos en el presente Tratado",,zur Verwirklichung der Ziele dieses Vertrags,"ausdruecklich festgelegte Ziele,Nichtumsetzung innerhalb der vorgeschriebenen Fristen,nicht fristgerechte Umsetzung,zur Verwirklichung der Ziele dieses Vertrags",,ter bereiking van de doelstellingen van dit Verdrag,"uitdrukkelijk bepaalde doeleinden,niet binnen gestelde termijn omgezet,niet-uitvoering binnen gestelde termijn,ter bereiking van de doelstellingen van dit Verdrag",,1234076
LT8946593,establecidos,"objectives specifically laid down,failure to transpose within the prescribed period,to ensure that the objectives set out in this Treaty are attained,Member States shall increase the aggregate of the global quotas so established",,los Estados miembros aumentarán el conjunto de los contingentes globales así establecidos,"objetivos específicamente establecidos,no adaptación del Derecho interno en los plazos establecidos,no adaptación del Derecho interno dentro del plazo señalado,para garantizar la consecución de los fines establecidos en el presente Tratado,los Estados miembros aumentarán el conjunto de los contingentes globales así establecidos",,die Mitgliedstaaten erhoehen diese Globalkontingente insgesamt,"ausdruecklich festgelegte Ziele,Nichtumsetzung innerhalb der vorgeschriebenen Fristen,nicht fristgerechte Umsetzung,zur Verwirklichung der Ziele dieses Vertrags,die Mitgliedstaaten erhoehen diese Globalkontingente insgesamt",,de Lid-Staten verhogen de aldus vastgestelde globale contingenten gezamenlijk,"uitdrukkelijk bepaalde doeleinden,niet binnen gestelde termijn omgezet,niet-uitvoering binnen gestelde termijn,ter bereiking van de doelstellingen van dit Verdrag,de Lid-Staten verhogen de aldus vastgestelde globale contingenten gezamenlijk",,1233823
LT8946593,establecidos,"objectives specifically laid down,failure to transpose within the prescribed period,to ensure that the objectives set out in this Treaty are attained,Member States shall increase the aggregate of the global quotas so established,competent for taking decisions in connection with the procedures laid down in this Regulation",,competentes para tomar cualquier decisión en el marco de los procedimientos establecidos en el presente Reglamento,"objetivos específicamente establecidos,no adaptación del Derecho interno en los plazos establecidos,no adaptación del Derecho interno dentro del plazo señalado,para garantizar la consecución de los fines establecidos en el presente Tratado,los Estados miembros aumentarán el conjunto de los contingentes globales así establecidos,competentes para tomar cualquier decisión en el marco de los procedimientos establecidos en el presente Reglamento",,zuständig für Entscheidungen im Zusammenhang mit den in dieser Verordnung vorgeschriebenen Verfahren,"ausdruecklich festgelegte Ziele,Nichtumsetzung innerhalb der vorgeschriebenen Fristen,nicht fristgerechte Umsetzung,zur Verwirklichung der Ziele dieses Vertrags,die Mitgliedstaaten erhoehen diese Globalkontingente insgesamt,zuständig für Entscheidungen im Zusammenhang mit den in dieser Verordnung vorgeschriebenen Verfahren",,de Lid-Staten verhogen de aldus vastgestelde globale contingenten gezamenlijk,"uitdrukkelijk bepaalde doeleinden,niet binnen gestelde termijn omgezet,niet-uitvoering binnen gestelde termijn,ter bereiking van de doelstellingen van dit Verdrag,de Lid-Staten verhogen de aldus vastgestelde globale contingenten gezamenlijk",,66615
LT5879042,atención,institutional care,"long-term professional residential care provided for children, people with disabilities or older people in an institution",asistencia institucional,"asistencia institucional,atención en centros","Asistencia prestada a niños en situación de desamparo, personas de edad avanzada o personas con discapacidad en diferentes tipos de centros institucionales, como centros de acogida, centros de día, residencias, residencias con asistencia médica, hospitales de larga estancia u otros centros de atención.",institutionelle Betreuung,institutionelle Betreuung,,institutionele zorg,"institutionele zorg,zorg in een instelling","professionele zorg voor kinderen, ouderen of personen met een handicap in een instelling",930341
LT5879042,atención,"institutional care,residential care",long-term care given to adults or children who stay in a residential setting rather than in their own home or family home,atención residencial,"asistencia institucional,atención en centros,atención residencial","Cuidados especializados prestados a personas en situación de dependencia por motivos de edad, salud u otros, en el seno de una residencia en la que viven.",Heimbetreuung,"institutionelle Betreuung,Heimbetreuung",,residentiële zorg,"institutionele zorg,zorg in een instelling,residentiële zorg",zorg voor volwassenen of kinderen in een residentiële omgeving in plaats van thuis of in een gezin,1721285
