base a los motivos,"En caso de desacuerdo durante el periodo de consultas cualquiera de las partes podrá someter la discrepancia a la comisión del convenio, que dispondrá de un plazo máximo de siete días para pronunciarse, a contar desde que la discrepancia le fuera planteada. Cuando no se hubiera solicitado la intervención de la comisión o esta no hubiera alcanzado un acuerdo, las partes deberán recurrir a los procedimientos que se hayan establecido en los acuerdos interprofesionales de ámbito estatal o autonómico, previstos en el artículo 83, para solventar de manera efectiva las discrepancias surgidas en la negociación de los acuerdos a que se refiere este apartado, incluido el compromiso previo de someter las discrepancias a un arbitraje vinculante, en cuyo caso el laudo arbitral tendrá la misma eficacia que los acuerdos en periodo de consultas y solo será recurrible conforme al procedimiento y en base a los motivos establecidos en el artículo 91.
",895,913
año de excedencia,"a) Noventa y cinco por ciento durante el primer año de excedencia del trabajador que se sustituye.
",48,65
interinidad,"Lo dispuesto en este apartado no será de aplicación a la utilización de los contratos formativos, de relevo e interinidad, a los contratos temporales celebrados en el marco de programas públicos de empleo-formación, así como a los contratos temporales que sean utilizados por empresas de inserción debidamente registradas y el objeto de dichos contratos sea considerado como parte esencial de un itinerario de inserción personalizado.
",110,121
misma eficacia jurídica,"Mediante los acuerdos interprofesionales de ámbito estatal o autonómico, previstos en el artículo 83, se deberán establecer procedimientos de aplicación general y directa para solventar de manera efectiva las discrepancias existentes tras el transcurso del procedimiento de negociación sin alcanzarse un acuerdo, incluido el compromiso previo de someter las discrepancias a un arbitraje, en cuyo caso el laudo arbitral tendrá la misma eficacia jurídica que los convenios colectivos y solo será recurrible conforme al procedimiento y en base a los motivos establecidos en el artículo 91. Dichos acuerdos interprofesionales deberán especificar los criterios y procedimientos de desarrollo del arbitraje, expresando en particular para el caso de imposibilidad de acuerdo en el seno de la comisión negociadora el carácter obligatorio o voluntario del sometimiento al procedimiento arbitral por las partes; en defecto de pacto específico sobre el carácter obligatorio o voluntario del sometimiento al procedimiento arbitral, se entenderá que el arbitraje tiene carácter obligatorio.
",429,452
Sanciones en el Orden,"1. Las infracciones cometidas por el empresario prescribirán conforme a lo establecido en el texto refundido de la Ley sobre Infracciones y Sanciones en el Orden Social, aprobado por el Real Decreto Legislativo 5/2000, de 4 de agosto.
",140,161
realización de funciones,"4. Por acuerdo entre el trabajador y el empresario se asignará al trabajador un grupo profesional y se establecerá como contenido de la prestación laboral objeto del contrato de trabajo la realización de todas las funciones correspondientes al grupo profesional asignado o solamente de alguna de ellas. Cuando se acuerde la polivalencia funcional o la realización de funciones propias de más de un grupo, la equiparación se realizará en virtud de las funciones que se desempeñen durante mayor tiempo.
",352,376
existencia de puestos,"A fin de posibilitar la movilidad voluntaria en el trabajo a tiempo parcial, el empresario deberá informar a los trabajadores de la empresa sobre la existencia de puestos de trabajo vacantes, de manera que aquellos puedan formular solicitudes de conversión voluntaria de un trabajo a tiempo completo en un trabajo a tiempo parcial y viceversa, o para el incremento del tiempo de trabajo de los trabajadores a tiempo parcial, todo ello de conformidad con los procedimientos que se establezcan en convenio colectivo.
",149,170
materia de duración máxima del contrato,"1. Lo dispuesto en el artículo 15.1.a) en materia de duración máxima del contrato por obra o servicio determinados y en el artículo 15.5 sobre límites al encadenamiento de contratos surtirá efectos en el ámbito de las Administraciones Públicas y sus organismos públicos vinculados o dependientes, sin perjuicio de la aplicación de los principios constitucionales de igualdad, mérito y capacidad en el acceso al empleo público, por lo que no será obstáculo para la obligación de proceder a la cobertura de los puestos de trabajo de que se trate a través de los procedimientos ordinarios, de acuerdo con lo establecido en la normativa aplicable.
",42,81
decisión de la trabajadora,"m) Por decisión de la trabajadora que se vea obligada a abandonar definitivamente su puesto de trabajo como consecuencia de ser víctima de violencia de género.
",7,33
normas con rango de ley,"El artículo Uno.d) de la Ley 20/2014, de 29 de octubre, por la que se delega en el Gobierno la potestad de dictar diversos textos refundidos, en virtud de lo establecido en el artículo 82 y siguientes de la Constitución Española, autorizó al Gobierno para aprobar un texto refundido en el que se integrasen, debidamente regularizadas, aclaradas y armonizadas, el texto refundido de la Ley del Estatuto de los Trabajadores, aprobado mediante Real Decreto Legislativo 1/1995, de 24 de marzo, y todas las disposiciones legales relacionadas que se enumeran en ese apartado, así como las normas con rango de ley que las hubieren modificado. El plazo para la realización de dicho texto era de doce meses a partir de la entrada en vigor de la citada Ley 20/2014, que tuvo lugar el 31 de octubre de 2014.
",583,606
sistema de formación,"2. El contrato para la formación y el aprendizaje tendrá por objeto la cualificación profesional de los trabajadores en un régimen de alternancia de actividad laboral retribuida en una empresa con actividad formativa recibida en el marco del sistema de formación profesional para el empleo o del sistema educativo.
",242,262
